sivun_id;Kieli;Nimi valikossa;Kuvaus;URL;Dokumentin ID;Dokumentin nimi
ace3ed3d-1dbf-4293-8f50-260de7f1eff0;fi;Suomen sosiaaliturva;;fi/elama-suomessa/maahanmuuttajana-suomessa/suomen-sosiaaliturva;;
4a5df70b-7966-45cf-811b-80eb7ea21c66;fi;Suomen kansalaisuus;;fi/elama-suomessa/maahanmuuttajana-suomessa/suomen-kansalaisuus;;
8f868c99-e681-4e8e-bcc6-0025569b638e;fi;Miten Suomen kansalaisuutta voi hakea?;;fi/elama-suomessa/maahanmuuttajana-suomessa/suomen-kansalaisuus/miten-suomen-kansalaisuutta-voi-hakea;;
fa361570-7530-4b22-812e-143441441b09;fi;Suomen kansalaisen oikeudet ja velvollisuudet;;fi/elama-suomessa/maahanmuuttajana-suomessa/suomen-kansalaisuus/suomen-kansalaisen-oikeudet-ja-velvollisuudet;;
f2fd2b7f-e0cf-4997-9df8-6bc5ac067c9f;fi;Avioliiton ja parisuhteen ongelmat;;fi/elama-suomessa/ongelmatilanteet/avioliiton-ja-parisuhteen-ongelmat;;
e5f26bb4-d845-43b5-80dd-6e5ba64d18a5;fi;Maahanmuuttajana Helsingissä;;fi/helsinki/elama-helsingissa/maahanmuuttajana-helsingissa;;
67b2a29f-0055-4df8-86b6-cd14e823c0b8;fi;Espoo;;espoo;;
af30d40b-4adf-4c4e-9152-ce5f54ea3a5d;fi;Maahanmuuttajana Espoossa;;fi/espoo/elama-espoossa/maahanmuuttajana-espoossa;;
b06e9e6d-86e6-4503-b668-fa0ea27206f1;fi;Vantaa;;vantaa;;
71639ab6-38e6-450e-b9e7-e4faf28ca628;fi;Maahanmuuttajana Vantaalla;;fi/vantaa/elama-vantaalla/maahanmuuttajana-vantaalla;;
bef703e3-076c-4ad2-aad9-37484d32957f;fi;Kauniainen;;kauniainen;;
f42e3402-a731-41fb-b3f2-733d95d7abaf;fi;Turku;;turku;;
69792911-76ee-4dac-9556-8369482b293a;fi;Maahanmuuttajana Turussa;;fi/turku/elama-turussa/maahanmuuttajana-turussa;;
9e5ba843-0d61-4c76-aec7-646f24d4ca68;fi;Tampere;;tampere;;
40bfbae4-8bfe-42e1-ba4b-a0d8a748a876;fi;Maahanmuuttajana Tampereella;;fi/tampere/elama-tampereella/maahanmuuttajana-tampereella;;
c1c542f9-ba75-4a2e-8d57-3b12377fc857;fi;Oulu;;oulu;;
6afb2186-5998-4e05-a6f3-97eb76660f87;fi;Maahanmuuttajana Oulussa;;fi/oulu/elama-oulussa/maahanmuuttajana-oulussa;;
5447f3a6-74f0-49e5-b309-5027500fe916;fi;Rovaniemi;;rovaniemi;;
092e7eec-beb1-4d85-82e8-e37dac35da26;fi;Ylivieskanseutu;;ylivieskan-seutu;;
796c8bae-4ef7-4bd8-b9ee-d634f669ddf6;fi;Raahe-Kalajoki seutu;;raahe-kalajoki-seutu;;
914bce6a-ed1e-42a1-82a8-1879bd46d38a;fi;Raahe;;raahe;;
83f51d28-3071-46f2-801d-8c00e7c46799;fi;Siikajoki;;siikajoki;;
deefc2b8-aabe-4283-9edc-7f50349b2668;fi;Pyhäjoki;;pyhajoki;;
3a7ab38f-eb1d-45e3-b883-a51b5cc5dadb;fi;Kalajoki ja Merijärvi;;kalajoki-ja-merijarvi;;
45bec773-b756-4c82-8773-cb830511b1c7;fi;Kokkola;;kokkola;;
ada58a9f-264c-44c4-8126-1a1d925231dd;fi;Joensuu;;joensuu;;
deaec1ca-c4f8-4ff7-b917-98f74cef0a6a;fi;Vaasa;;vaasa;;
f54bdf04-25e9-41cd-acc0-e9afbc359191;fi;Piilosivu ÄLÄ AVAA (footerin dokumentit);;piilosivu;7393;footer alimmat linkit (zh)
